sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
6,19,186,4.7615,4.7615,3.15,3.15,17.48,3.7,0.0,6.075404,3.551408,23.34871951341629
6,19,186,6.156,1.3945,19.85,16.7,11.47,2.57,0.0,6.621024,0.9833848,23.34871951341629
6,19,186,9.12,2.964,43.85,24.0,13.3,4.39,0.0,7.4072695,0.50888896,23.34871951341629
6,19,186,11.083,1.963,94.85,51.0,12.87,5.79,0.0,9.841283,0.7757081,23.34871951341629
6,19,186,11.083,0.0,165.85,71.0,9.15,5.12,0.20845,10.859214,-0.4927385,23.34871951341629
6,19,194,1.8792,1.8792,4.0,4.0,18.24,6.78,0.0,4.4962106,5.970399,23.34871951341629
6,19,194,3.0557,1.1765,20.25,16.25,13.95,3.93,0.0,8.303282,3.4052322,23.34871951341629
6,19,194,4.5353,1.4796,44.0,23.75,14.34,4.02,0.0,9.942181,2.0547047,23.34871951341629
6,19,194,5.2265,0.691199999999999,92.0,48.0,13.1,2.84,0.0020833,11.348861,0.7846376,23.34871951341629
6,19,194,5.2773,0.0508000000000006,164.5,72.5,10.67,3.52,0.049655,11.274622,0.5440048,23.34871951341629
6,19,197,6.0246,6.0246,6.85,6.85,9.51,5.27,0.0,9.748839,7.663884,23.34871951341629
6,19,197,7.2418,1.2172,23.85,17.0,4.4,2.48,0.0,10.716995,0.41405493,23.34871951341629
6,19,197,7.2418,0.0,47.15,23.3,10.08,7.59,0.0,12.095626,2.39556,23.34871951341629
6,19,197,9.6718,2.43,95.75,48.6,8.76,4.43,0.0,12.424825,0.008825541,23.34871951341629
6,19,197,15.272,5.6002,172.05,76.3,11.54,6.09,0.0,12.885262,0.86373246,23.34871951341629
6,19,928,1.11,1.11,1.0,1.0,17.5,4.6219,0.2,1.3322129,1.4975086,23.34871951341629
6,19,928,2.524,1.414,3.0,2.0,17.5,4.6219,0.0,2.4447882,1.3635747,23.34871951341629
6,19,928,3.781,1.257,6.0,3.0,17.5,4.6219,0.0,3.6825876,1.0369749,23.34871951341629
6,19,928,7.6456,3.8646,23.083,17.083,13.8,2.8874,0.30409,4.7470803,0.6943693,23.34871951341629
