sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
5,16,182,7.148,7.148,4.0,4.0,8.2,8.1,0.0,,8.271469,14.678079688549042
5,16,182,8.2921,1.1441,21.0,17.0,4.45,3.98,0.0,,1.6384264,14.678079688549042
5,16,182,11.831,3.5389,44.75,23.75,7.22,6.57,0.0084211,,2.2640955,14.678079688549042
5,16,182,12.632,0.801,92.99,48.24,10.04,4.86,0.05597,,2.2472057,14.678079688549042
5,16,182,16.419,3.787,164.99,72.0,12.13,5.38,0.088889,,1.2604471,14.678079688549042
5,16,188,6.9084,6.9084,4.75,4.75,6.17,7.02,0.54737,,8.044743,14.678079688549042
5,16,188,9.1181,2.2097,23.35,18.6,4.19,6.13,0.091398,,3.5255268,14.678079688549042
5,16,188,11.616,2.4979,46.25,22.9,5.18,4.56,0.0087336,,1.5364455,14.678079688549042
5,16,188,14.847,3.231,94.25,48.0,7.05,4.9,0.095833,,2.520786,14.678079688549042
5,16,188,16.195,1.348,167.5,73.25,6.75,4.99,0.12969,,0.8417565,14.678079688549042
5,16,207,1.7365,1.7365,0.75,0.75,13.7,2.3,0.0,,1.7397077,14.678079688549042
5,16,207,4.8156,3.0791,5.4167,4.6667,16.5,2.4,0.10714,,3.675738,14.678079688549042
5,16,207,8.9799,4.1643,23.917,18.5003,14.4,3.3,0.0,,5.4797053,14.678079688549042
5,16,207,10.835,1.8551,49.333,25.416,13.5,3.0,0.0,,3.8643076,14.678079688549042
5,16,207,12.406,1.571,96.083,46.75,18.0,2.8,0.002139,,3.394468,14.678079688549042
5,16,207,14.106,1.7,170.33,74.247,14.6,3.3,0.10505,,2.56686,14.678079688549042
5,16,927,4.408,4.408,1.0,1.0,16.3,8.1827,0.2,,5.4459257,14.678079688549042
5,16,927,7.924,3.516,3.0,2.0,16.3,8.1317,0.0,,2.1631515,14.678079688549042
5,16,927,8.104,0.179999999999999,6.0,3.0,16.3,7.2134,0.0,,0.76225704,14.678079688549042
5,16,927,8.5615,0.457500000000001,24.25,18.25,17.6,3.6832,0.10929,,1.5238264,14.678079688549042
5,16,927,9.655,1.0935,48.583,24.333,17.3,5.4994,0.0,,0.5031379,14.678079688549042
5,16,927,10.139,0.484,92.583,44.0,13.5,3.7343,0.12727,,0.33102694,14.678079688549042
5,16,927,8.904,-1.235,142.0,49.417,17.9,4.4893,0.0,,1.8060709,14.678079688549042
5,16,930,0.192,0.192,1.0,1.0,10.2,1.1529,0.0,,0.7780703,14.678079688549042
5,16,930,0.852,0.66,3.0833,2.0833,10.2,1.6223,0.0,,0.81772596,14.678079688549042
5,16,930,1.5811,0.7291,6.0833,3.0,10.2,2.3059,0.0,,1.2810922,14.678079688549042
5,16,930,3.5971,2.016,24.167,18.0837,8.1,2.0406,0.0,,3.2898061,14.678079688549042
5,16,930,6.7387,3.1416,48.167,24.0,7.7,3.8975,0.042017,,4.6982965,14.678079688549042
5,16,930,8.0827,1.344,96.0,47.833,6.8,4.3056,0.070833,,3.2918887,14.678079688549042
5,16,930,8.4867,0.404,143.83,47.83,5.3,3.0915,0.0,,1.842196,14.678079688549042
