sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
13,17,183,3.4692,3.4692,6.0,6.0,13.77,4.31,0.0,3.099094,3.3267503,22.485941580931346
13,17,183,5.5152,2.046,20.5,14.5,9.88,3.38,0.0,4.647449,1.9702833,22.485941580931346
13,17,183,5.5152,0.0,45.2,24.7,10.64,3.51,0.0,6.719323,1.7447731,22.485941580931346
13,17,183,5.8272,0.312,93.2,48.0,9.45,4.26,0.0,7.8135505,1.6359546,22.485941580931346
13,17,183,6.9332,1.106,163.2,70.0,10.32,4.84,0.0,8.824533,1.2169956,22.485941580931346
13,17,191,4.8096,4.8096,4.3,4.3,12.52,4.02,0.046512,1.2536796,1.3882742,22.485941580931346
13,17,191,7.4771,2.6675,19.8,15.5,9.64,3.16,0.0,2.5672662,1.7107055,22.485941580931346
13,17,191,8.8629,1.3858,45.8,26.0,10.51,5.47,0.47308,6.1420445,2.0295234,22.485941580931346
13,17,191,9.9429,1.08,95.8,50.0,11.06,7.01,0.13,9.317916,2.4171295,22.485941580931346
13,17,191,10.545,0.6021,165.8,70.0,11.06,7.01,0.0,11.872623,2.0301516,22.485941580931346
13,17,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,1.4982994,1.816206,22.485941580931346
13,17,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,3.9210045,3.1274114,22.485941580931346
13,17,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,7.1899066,2.8608222,22.485941580931346
13,17,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,11.1727495,2.5225286,22.485941580931346
13,17,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,13.2584,1.7834575,22.485941580931346
13,17,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,15.460753,1.5682304,22.485941580931346
13,17,918,2.511,2.511,1.0333,1.0333,16.3,8.1827,0.2,1.7502173,1.5483174,22.485941580931346
13,17,918,5.773,3.262,3.0333,2.0,16.3,8.1317,0.0,4.0111666,2.1633067,22.485941580931346
13,17,918,6.4555,0.6825,5.1333,2.1,16.3,7.2134,0.0,6.0484433,2.1399627,22.485941580931346
13,17,918,7.5878,1.1323,22.0,16.8667,17.6,3.6832,0.11834,8.369471,2.3504267,22.485941580931346
13,17,918,7.6364,0.0486000000000004,46.333,24.333,17.3,5.4994,0.0,8.762311,0.47345027,22.485941580931346
13,17,918,8.6,0.9636,90.167,43.834,13.5,3.7343,0.12785,9.115695,0.7160733,22.485941580931346
13,17,918,10.634,2.034,139.75,49.583,17.9,4.4893,0.0,8.731838,0.46134368,22.485941580931346
13,17,931,0.205,0.205,1.0,1.0,17.5,4.6219,0.2,2.2424946,2.5328646,22.485941580931346
13,17,931,2.841,2.636,3.0,2.0,17.5,4.6219,0.0,3.5753891,2.2506032,22.485941580931346
13,17,931,3.756,0.915,6.0,3.0,17.5,4.6219,0.0,4.8327174,1.3475865,22.485941580931346
13,17,931,7.9185,4.1625,24.483,18.483,13.8,2.8874,0.28108,8.344505,2.3854282,22.485941580931346
13,17,931,9.27,1.3515,50.017,25.534,8.7,5.7544,0.11765,9.796262,2.0895576,22.485941580931346
13,17,931,11.023,1.753,98.667,48.65,10.4,5.0402,0.10267,10.22612,1.2741442,22.485941580931346
13,17,931,9.3878,-1.6352,146.72,48.053,13.6,2.1732,0.079002,10.334001,-0.12177345,22.485941580931346
13,17,956,1.752,1.752,1.1667,1.1667,9.0,8.4174,0.0,1.4499941,1.3117179,22.485941580931346
13,17,956,6.0252,4.2732,3.0,1.8333,9.0,8.4174,0.0,3.029555,1.9560189,22.485941580931346
13,17,956,8.3532,2.328,6.0,3.0,9.0,8.4174,0.0,5.0284886,1.7941921,22.485941580931346
13,17,956,9.3906,1.0374,25.217,19.217,7.0,5.1014,0.065934,6.914358,2.1199574,22.485941580931346
13,17,956,9.9054,0.514800000000001,48.833,23.616,10.0,6.887,0.0,8.095097,1.0427365,22.485941580931346
13,17,956,10.049,0.143599999999999,96.75,47.917,12.5,10.08,0.0,9.43295,1.4636452,22.485941580931346
